name;site;code;type;longitude;latitude;height
Tarraconensis;Sant Vicenc dels Horts;P;Dressel 2-4 Catalan;2.007994;41.396145;0
Narbonensis;Arles;LVPATVS;Dressel 23;4.636331;43.681659;0
Narbonensis;Narbonne;MYROEPOI;Dressel 2-4;3.008816;43.184417;0
Britannia;Bardon Mill;SEI;Dressel 20;-2.333333;54.966667;0
Italia;Canale Giancola;HERMAISCI;Brindisian amphora;17.85;40.683333;0
Narbonensis;Vienne;LVIBICHROMIS;Dressel 20;4.873453;45.524785;0
Asia;Selcuk (Ephesus);MPSEO;Amphora incerta;27.372747;37.948564;0
Italia;Padova;ARCI;Dressel 6B;11.883333;45.416667;0
Tarraconensis;Sant Vicenc dels Horts;AS;Pascual 1;2.007994;41.396145;0
Africa Proconsularis;Cartago;CIAS;Dressel 2-4 Catalan;10.333333;36.866667;0
Germania Superior;Baden;LVIBICHOMIS;Dressel 20;8.302764;47.478029;0
Tarraconensis;Ampurias;CANTONIQVIETI;Dressel 20;3.117809;42.139543;0
Britannia;Manchester;M;Amphora incerta;-2.216667;53.5;0
Italia;Padova;LAA;Amphora incerta;11.883333;45.416667;0
Lugdunensis;Mont-Beuvray;ITA;Dressel 1;4.032143;46.92678;0
Italia;Brindisi;DAMAS;Brindisian amphora;17.933333;40.633333;0
Germania Inferior;Koln;QAADSAAD;Dressel 20;6.95;50.933333;0
Narbonensis;Vienne;LVIBICHROMIS;Dressel 20;4.873453;45.524785;0
Mauretania Tingitana;Sale (Sala);LCR;Dressel 20;-6.79846;34.0531;0
Tarraconensis;Sagunto;ACF;Greco-Italica;-0.266667;39.683333;0
Narbonensis;Golfe de Fos;LSAR;Dressel 20;4.942851;43.383543;0
Baetica;Puerto Real;QCSE;Dressel 10;-6.191022;36.528604;0
Narbonensis;Chateau Rousillon;LAG;Amphora incerta;2.946711;42.710403;0
Baetica;Penaflor;LIT;Dressel 20;-5.34504;37.708919;0
Africa Proconsularis;Cartago;CERD;Amphora incerta;10.333333;36.866667;0
Italia;Brindisi;ANINIANA;Brindisian amphora;17.933333;40.633333;0
Italia;Brindisi;ANINIANA;Brindisian amphora;17.933333;40.633333;0
Tarraconensis;Sant Boi de Llobregat;TH;Pascual 1;2.040791;41.342647;0
Italia;Ostia Antica;FPAT;Dressel 20;12.283333;41.75;0
Baetica;Santiponce;LSSARMI;Amphora incerta;-6.041843;37.433953;0
Narbonensis;Vienne;SATVRNINI;Dressel 20;4.873453;45.524785;0
Britannia;Colchester;AFGRISSVS;Dressel 20;0.9;51.883333;0
Italia;Ostia Antica;QSS;Dressel 20;12.283333;41.75;0
Narbonensis;Golfe de Fos;SOTI;Dressel 1B;4.942851;43.383543;0
Italia;Canale Giancola;LVCAO;Brindisian amphora;17.85;40.683333;0
Narbonensis;Vienne;GE;Dressel 20;4.873453;45.524785;0
Tarraconensis;Ciudadela;BITF;Pascual 1;3.833333;40.033333;0
Britannia;Colchester;LIVNIMELISSI;Dressel 20;0.9;51.883333;0
Narbonensis;Pomas;D;Dressel 1;2.292737;43.112;0
Italia;Padova;CLA;Dressel 6B;11.883333;45.416667;0
Noricum;Magdalensberg;EVCHAR;Dressel 6B;14.966667;46.65;0
Lusitania;Peniche;LARVENIRVSTICI;Amphora incerta;-9.380439;39.357486;0
Italia;Lucania;POSCVRT;Dressel 2-4;16;40.5;0
Italia;Altino;HADD;Dressel 6A;12.393333;45.544444;0
Tarraconensis;Ciudadela;CHR;Pascual 1;3.833333;40.033333;0
Lugdunensis;Nuits-Saint-Georges;MAR;Dressel 20;4.949001;47.136829;0
Belgica;Steene;MFQF;Dressel 20;2.368125;50.952276;0
Italia;Ostia Antica;BEL;Dressel 20;12.283333;41.75;0
Germania Superior;Orlen;MMCS;Dressel 20;8.186805;50.181629;0
Tarraconensis;Badalona;VAS;Pascual 1;2.244789;41.447145;0
Italia;Parenzo (Porec);AELICRIS;Amphora incerta;13.593889;45.225833;0
Tarraconensis;Sant Boi de Llobregat;TH;Dressel 2-4 Catalan;2.040791;41.342647;0
Lugdunensis;Lyon?;SES;Dressel 1;4.846711;45.748457;0
Italia;Padova;VARPAC;Dressel 6B;11.883333;45.416667;0
Aquitania;Sainte-Bazeille;CTET;Dressel 1;0.097401;44.530734;0
Italia;Padova;PCL;Dressel 6B;11.883333;45.416667;0
Germania Superior;Augst;MA;Dressel 20;7.717205;47.536818;0
Baetica;Alcolea del Rio;MMCS;Dressel 20;-5.666942;37.615058;0
Tarraconensis;Sant Pol de Mar;INNI;Pascual 1;2.62341;41.602356;0
Lugdunensis;Mont-Beuvray;FELIX;Dressel 1;4.032143;46.92678;0
Baetica;Hornachuelos;LFC;Dressel 20;-5.233333;37.833333;0
Noricum;Magdalensberg;CLAEK;Dressel 6B;14.966667;46.65;0
Raetia;Regensburg;AP;Dressel 20;12.119234;49.034512;0
Tarraconensis;Sant Vicenc dels Horts;MVR;Pascual 1;2.007994;41.396145;0
Baetica;Fuente Palmera;ME;Dressel 20;-5.09965;37.704938;0
Germania Superior;Niederbieber;LISI;Dressel 20;8.566917;50.271515;0
Italia;Brindisi;APOLONI;Brindisian amphora;17.933333;40.633333;0
Tarraconensis;Isla de Cabrera;CAN;Africana 2;2.949407;39.144609;0
Britannia;Wroxeter;RIVESRM;Dressel 20;-2.65;52.666667;0
Baetica;Carmona;LER;Dressel 20;-5.646083;37.471248;0
Narbonensis;Vienne;LVIBICHOMIS;Dressel 20;4.873453;45.524785;0
Italia;Brindisi;DEMETRI;Brindisian amphora;17.933333;40.633333;0
Baetica;Ecija;CAMILIMELISSI;Dressel 20;-5.082599;37.542203;0
Lugdunensis;Lyon?;CVVA;Dressel 20;4.846711;45.748457;0
Noricum;Magdalensberg;LAE;Dressel 6B;14.966667;46.65;0
Italia;Canale Giancola;APELLESAEH;Brindisian amphora;17.85;40.683333;0
Africa Proconsularis;Salakta;ASVLA;Africana 1 Piccolo;11.043611;35.394444;0
Italia;Brindisi;LEONTISCVS;Brindisian amphora;17.933333;40.633333;0
Lugdunensis;Mont-Beuvray;PHIL;Dressel 1;4.032143;46.92678;0
Italia;Tortona;CIEIA;Dressel 6B;8.866667;44.9;0
Italia;Canale Giancola;SCOPA;Brindisian amphora;17.85;40.683333;0
Germania Inferior;Stolberg;HISPANI;Dressel 20;6.225952;50.77368;0
Lugdunensis;Mont-Beuvray;STELLA;Dressel 1;4.032143;46.92678;0
Italia;Brindisi;BAHANO;Brindisian amphora;17.933333;40.633333;0
Baetica;Ecija;A;Dressel 20;-5.082599;37.542203;0
Baetica;Lora del Rio;LFFV;Dressel 20;-5.52751;37.658961;0
Italia;Canale Giancola;APOLONIDA;Brindisian amphora;17.85;40.683333;0
Italia;Padova;AENERVAVG;Dressel 6B;11.883333;45.416667;0
Mauretania Tingitana;Sale (Sala);LCMY;Dressel 20;-6.79846;34.0531;0
Belgica;Titelberg;AA;Dressel 1;5.859722;49.540278;0
Lugdunensis;Mont-Beuvray;SEST;Dressel 1;4.032143;46.92678;0
Caledonia;Motherwell;ILLEGIBILE;Dressel 20;-4;55.783333;0
Tarraconensis;Badalona;MPORCI;Pascual 1;2.244789;41.447145;0
Corsica et Sardinia;Porto Torres;TEPLOP;Africana 2D Grande;8.397222;40.835;0
Italia;Albinia;DIS;Dressel 1C;11.25;42.5;0
Germania Inferior;Fort Vechten;QIC;Dressel 20;5.179773;52.064313;0
Italia;Brindisi;KEPHALONOSKEFALONOS;Brindisian amphora;17.933333;40.633333;0
Baetica;Carmona;TATILIASIATICI;Dressel 20;-5.646083;37.471248;0
Germania Superior;Strasbourg;AVRELIHERACLAE;Dressel 20;7.787355;48.600381;0
Mauretania Tingitana;Sale (Sala);PHILO;Dressel 20;-6.79846;34.0531;0
Tarraconensis;Camos;COBVLNI;Tegula;2.762884;42.087759;0
Narbonensis;Vienne;VR;Amphora incerta;4.873453;45.524785;0
Britannia;London;PPRB;Mortarium;-0.093145;51.514248;0
Tarraconensis;San Pedro;PLATO;Lamboglia 2;-0.751789;37.802242;0
Germania Superior;Vertault;MM;Amphora incerta;4.35139;47.916097;0
Narbonensis;Peyrestortes;LVALERITROPHIMI;Dressel 20;2.85232;42.754795;0
Italia;Brindisi;DIODOT;Brindisian amphora;17.933333;40.633333;0
Germania Inferior;Koln;MSP;Dressel 20;6.95;50.933333;0
Britannia;Leicester;SAENIANES;Dressel 20;-1.133333;52.633333;0
Lusitania;Alcochete;GERMANI;Lusitania 3;-8.960861;38.755335;0
Italia;Padova;VAIPACCI;Dressel 6B;11.883333;45.416667;0
Lugdunensis;Nuits-Saint-Georges;ACIRGI;Dressel 20;4.949001;47.136829;0
Italia;Pegognaga;FEL;Dressel 2-4;10.85;45;0
Lugdunensis;Mont-Beuvray;EI;Dressel 1;4.032143;46.92678;0
Germania Superior;Bern;PIVLREVCTI;Dressel 20;7.466667;46.916667;0
Italia;Canale Giancola;VISELLI;Brindisian amphora;17.85;40.683333;0
Italia;Ostia Antica;PNN;Dressel 20;12.283333;41.75;0
Italia;Brindisi;LLVC;Brindisian amphora;17.933333;40.633333;0
Narbonensis;Frejus;CMM;Dressel 20;6.735237;43.432858;0
Germania Inferior;Fort Vechten;GAF;Dressel 20;5.179773;52.064313;0
Tarraconensis;Calahorra;FIIGGALOR;Dressel 28;-1.965209;42.30506;0
Italia;Ostia Antica;VIROM;Dressel 20;12.283333;41.75;0
Tarraconensis;Badalona;NESTORAELI;Dressel 1;2.244789;41.447145;0
Tarraconensis;Ampurias;CBN;Tegula;3.117809;42.139543;0
Italia;Ostia Antica;SAT;Africana;12.283333;41.75;0
Germania Superior;Hedelbergen;QIM;Dressel 20;8.862251;50.236768;0
Italia;Canale Giancola;LVKAON;Brindisian amphora;17.85;40.683333;0
Tarraconensis;Tivissa;SEXDOMITI;Oberaden 74;0.732916;41.041827;0
Italia;Canale Giancola;APOLLONIDES;Brindisian amphora;17.85;40.683333;0
Germania Superior;Kastell Marienfels;LFSEC;Dressel 20;8.618248;48.168228;0
Lugdunensis;Mont-Beuvray;A;Dressel 1;4.032143;46.92678;0
Lugdunensis;Mont-Beuvray;EE;Dressel 1;4.032143;46.92678;0
Lugdunensis;Lyon?;LREVTICHI;Dressel 20;4.846711;45.748457;0
Belgica;Verneuil-en-Halatte;CTYC;Dressel 20;2.524096;49.279139;0
Lugdunensis;Lyon?;ATITAE;Dressel 20;4.846711;45.748457;0
Tarraconensis;Ampurias;CENNIHISPANI;Dressel 20;3.117809;42.139543;0
Italia;Canale Giancola;LMARCISATVR;Brindisian amphora;17.85;40.683333;0
Britannia;Chester;R;Dressel 20;-2.916667;53.2;0
Germania Superior;Gro?-Gerau;CANTONIQVIETI;Dressel 20;8.48255;49.921394;0
Tarraconensis;Barcelona;PLOC;Dressel 2-4 Catalan;2.1741;41.398371;0
Narbonensis;Narbonne;EVO;Pascual 1;3.008816;43.184417;0
Tarraconensis;Caballeria, Cabo de;CVET;Pascual 1;4.094782;40.089229;0
Tarraconensis;Santa Pola;TFA;Dressel 20;-0.557868;38.19273;0
Tarraconensis;Viladamat;CANP;Tegula;3.075266;42.133476;0
Tarraconensis;Badalona;CELS;Dressel 2-4 Catalan;2.244789;41.447145;0
Britannia;Fishbourne;PHILO;Dressel 20;-0.8;50.833333;0
Germania Superior;Grand;PRISCI;Dressel 20;5.487011;48.384942;0
Corsica et Sardinia;Pula;FPAT;Dressel 20;9.001667;39.01;0
Britannia;Edinburgh;CANTONIQVIETI;Dressel 20;1.333333;51.283333;0
Baetica;Ecija;IVM;Dressel 20;-5.082599;37.542203;0
Baetica;Ecija;LIVNIMELISSI;Dressel 20;-5.082599;37.542203;0
Lugdunensis;Mont-Beuvray;LAC;Dressel 1;4.032143;46.92678;0
Narbonensis;Narbonne;C;Pascual 1;3.008816;43.184417;0
Tarraconensis;Llinars;VAL;Dressel 2-4 Catalan;2.397787;41.639971;0
Italia;Canale Giancola;VISELLI;Brindisian amphora;17.85;40.683333;0
Italia;Canale Giancola;VISELLI;Brindisian amphora;17.85;40.683333;0
Italia;Padova;LMODI;Lamboglia 2;11.883333;45.416667;0
Tarraconensis;San Pedro;VICTORIA;Lamboglia 2;-0.751789;37.802242;0
Tarraconensis;Badalona;VAS;Pascual 1;2.244789;41.447145;0
Germania Superior;Mainz;CSEMPRONIPOLYCLITI;Dressel 20;8.279096;49.984188;0
Baetica;Lora del Rio;RATAN;Dressel 20;-5.52751;37.658961;0
Raetia;Cagliari;SIMBOLUS;Dressel 1A;10.85;46.366667;0
Britannia;Ilkley;CEFP;Dressel 20;-1.816667;53.916667;0
Britannia;Aldborough;RIVS;Dressel 20;-1.383333;54.083333;0
Narbonensis;Vienne;LVALERITROPHIMI;Dressel 20;4.873453;45.524785;0
Germania Superior;Biesheim;STCA;Dressel 20;7.544738;48.041178;0
Italia;Pola;CASTOR;Dressel 6;13.848056;44.868333;0
Italia;Canale Giancola;HERMAISCI;Brindisian amphora;17.85;40.683333;0
Belgica;Bavay;LANTEISVRI;Dressel 20;3.796155;50.298052;0
Germania Superior;Frankfurt am Main;QIA;Dressel 20;8.684167;50.11552;0
Lugdunensis;Alise-Sainte-Reine;PATV;Dressel 20;4.48595;47.537854;0
Lugdunensis;Lyon?;CIALB;Dressel 20;4.846711;45.748457;0
Britannia;Edinburgh;QVINTSI;Dressel 20;1.333333;51.283333;0
Tarraconensis;Ampurias;PHILO;Dressel 20;3.117809;42.139543;0
Britannia;Bury Saint Edmunds;SNR;Dressel 20;0.716667;52.25;0
Tarraconensis;Sant Vicenc dels Horts;FA;Pascual 1;2.007994;41.396145;0
Narbonensis;Castres;CI;Gauloise 4;2.166667;43.583333;0
Lugdunensis;Mont-Beuvray;BT;Dressel 1;4.032143;46.92678;0
Germania Superior;Niederbieber;LCM;Dressel 20;8.566917;50.271515;0
Tarraconensis;Sant Vicenc dels Horts;THEOP;Pascual 1;2.007994;41.396145;0
Italia;Ostia Antica;ASYLFVSC;Africana 2B Grande;12.283333;41.75;0
Tarraconensis;Caballeria, Cabo de;HONOP;Africana 2;4.094782;40.089229;0
Corsica et Sardinia;Iles Lavezzi;POT;Dressel 2-4 Catalan;9.254185;41.341096;0
Germania Superior;Kastell Marienfels;PVALERIFAVSTINI;Dressel 20;8.618248;48.168228;0
Corsica et Sardinia;Sardegna;AS;Dressel 1;8.44;39.881944;0
Italia;Canale Giancola;DIOCLES;Brindisian amphora;17.85;40.683333;0
Italia;Tortona;CAVCVS;Lamboglia 2;8.866667;44.9;0
Germania Superior;Augst;MEEVPRO;Dressel 20;7.717205;47.536818;0
Italia;Canale Giancola;APOLONIDA;Brindisian amphora;17.85;40.683333;0
Aegyptus;Alexandria;VIRAV;Dressel 20;29.955266;31.215645;0
Belgica;Lacroix-Saint-Ouen;LFC;Dressel 20;2.788028;49.356853;0
Italia;Brindisi;PHILONICAPPVLEI;Brindisian amphora;17.933333;40.633333;0
Italia;Canale Giancola;LVCAO;Brindisian amphora;17.85;40.683333;0
Noricum;Magdalensberg;LAE;Dressel 6B;14.966667;46.65;0
Aegyptus;Karanis;HPAIOC;Brindisian amphora;30.901943;29.519729;0
Germania Superior;Augst;QAGAPOL;Dressel 20;7.717205;47.536818;0
Narbonensis;Golfe de Fos;QCR;Africana 2;4.942851;43.383543;0
Italia;Aquileia;CCA;Dressel 1B;13.368333;45.770278;0
Germania Superior;Strasbourg;QMR;Dressel 20;7.787355;48.600381;0
Italia;Canale Giancola;LVKAON;Brindisian amphora;17.85;40.683333;0
Italia;Brindisi;CANINI;Brindisian amphora;17.933333;40.633333;0
Baetica;Carmona;MFX;Dressel 20;-5.646083;37.471248;0
Germania Superior;Augst;CA;Dressel 20;7.717205;47.536818;0
Narbonensis;Arles;VIRAV;Dressel 20;4.636331;43.681659;0
Baetica;Brenes;VIR;Dressel 20;-5.871389;37.549445;0
Lugdunensis;Alise-Sainte-Reine;MRVBRI;Dressel 20;4.48595;47.537854;0
Baetica;Ecija;GF;Dressel 20;-5.082599;37.542203;0
Italia;Canale Giancola;SCOPAS;Brindisian amphora;17.85;40.683333;0
Tarraconensis;Ampurias;MAS;Amphora incerta;3.117809;42.139543;0
Italia;Canale Giancola;SCOPA;Brindisian amphora;17.85;40.683333;0
Tarraconensis;Sant Vicenc dels Horts;P;Dressel 2-4 Catalan;2.007994;41.396145;0
Lugdunensis;Mont-Beuvray;FE;Dressel 1;4.032143;46.92678;0
Britannia;Westmill;PRA;Dressel 20;0;51.916667;0
Italia;Brindisi;APOLONI;Brindisian amphora;17.933333;40.633333;0
Germania Superior;Orlen;LMMT;Dressel 20;8.186805;50.181629;0
Narbonensis;Lattes;DI;Dressel 1;3.904604;43.567522;0
Narbonensis;Vienne;ACV;Amphora incerta;4.873453;45.524785;0
Baetica;Hornachuelos;OCTAVIANVS;Amphora incerta;-5.233333;37.833333;0
Lugdunensis;Macon;LAVRELIGERMANI;Dressel 20;4.828233;46.314074;0
Italia;Nice;MALLILEPTIMARILEPTI;Africana 2D Grande;7.25952;43.713644;0
Lugdunensis;Lyon?;CIVR;Dressel 20;4.846711;45.748457;0
Belgica;Dieulouard;DN;Dressel 20;6.068075;48.841401;0
Italia;Canale Giancola;VISELLI;Brindisian amphora;17.85;40.683333;0
Tarraconensis;Sant Vicenc dels Horts;ILEGIBILE;Pascual 1;2.007994;41.396145;0
Tarraconensis;Barcelona;I;Pascual 1;2.1741;41.398371;0
Narbonensis;Ile de Jarre;CMARISILVANI;Dressel 20;5.364254;43.197505;0
Narbonensis;Pomas;ANT;Dressel 1A;2.292737;43.112;0
Britannia;Ribchester;SLP;Dressel 20;-2.533333;53.8;0
Lugdunensis;Mont-Beuvray;ON;Dressel 1;4.032143;46.92678;0
Narbonensis;Geneve;QIV;Dressel 20;6.148113;46.195602;0
Britannia;Leicester;QSR;Dressel 20;-1.133333;52.633333;0
Italia;Brindisi;PHILIPVS;Brindisian amphora;17.933333;40.633333;0
Tarraconensis;Sant Vicenc dels Horts;FEFII;Pascual 1;2.007994;41.396145;0
Tarraconensis;Ampurias;MARI;Tegula;3.117809;42.139543;0
Britannia;London;CCRASSISEMNI;Dressel 20;-0.093145;51.514248;0
Narbonensis;Roanne;REMUS;Dressel 1;5.265397;44.690917;0
Aquitania;Reze;CMMFI;Dressel 20;-1.549654;47.181441;0
Narbonensis;Florensac;QAR;Dressel 20;3.466383;43.38301;0
Narbonensis;Antibes;SOS;Dressel 1B;7.127766;43.562407;0
Germania Superior;Frankfurt am Main;BEL;Dressel 20;8.684167;50.11552;0
Lugdunensis;Bourdeaux;D;Pascual 1;1.09928;48.677158;0
Italia;Brindisi;MENECRATES;Brindisian amphora;17.933333;40.633333;0
Narbonensis;Golfe de Fos;DIONCAR;Dressel 1B;4.942851;43.383543;0
Lugdunensis;Alise-Sainte-Reine;APM;Dressel 20;4.48595;47.537854;0
Tarraconensis;Barcelona;AVC;Pascual 1;2.1741;41.398371;0
Aquitania;Eynesse;D;Dressel 1;0.154879;44.825374;0
Tarraconensis;Barcelona;C;Dressel 2-4 Catalan;2.1741;41.398371;0
Aquitania;Chateaumeillant;M;Operculum;2.195146;46.562194;0
Lugdunensis;Mont-Beuvray;N;Dressel 1;4.032143;46.92678;0
Italia;Padova;TNPAPIA;Dressel 6A;11.883333;45.416667;0
Italia;Provincia di Parma;L;Amphora incerta;10.083333;44.7;0
Italia;Ostia Antica;CVRVCVNTIN;Beltran 72;12.283333;41.75;0
Macedonia;Pojan;APOLLONI;Brindisian amphora;20.8375;40.725833;0
Italia;Ostia Antica;LEPMI;Africana 1A pic.;12.283333;41.75;0
Italia;Padova;VRBA;Amphora incerta;11.883333;45.416667;0
Germania Superior;Frankfurt am Main;LFC;Dressel 20;8.684167;50.11552;0
Narbonensis;Frejus;QFO;Pascual 1;6.735237;43.432858;0
Baetica;Lora del Rio;LIT;Dressel 20;-5.52751;37.658961;0
Germania Superior;Frankfurt am Main;CPMC;Dressel 20;8.684167;50.11552;0
Germania Superior;Augst;PM;Dressel 20;7.717205;47.536818;0
Tarraconensis;Sant Pol de Mar;CHR;Dressel 2-4 Catalan;2.62341;41.602356;0
Baetica;Fuente Palmera;VAR;Dressel 20;-5.09965;37.704938;0
Italia;Modena;BRVTIRV;Operculum;10.9;44.5;0
Germania Inferior;Fort Vechten;ILEGIBILE;Dressel 20;5.179773;52.064313;0
Narbonensis;Antibes;ANT;Dressel 1B;7.127766;43.562407;0
Italia;Padova;E;Lamboglia 2;11.883333;45.416667;0
Germania Superior;Mandeure;NPAVI;Dressel 20;6.807625;47.449211;0
Italia;Canale Giancola;VISELLI;Brindisian amphora;17.85;40.683333;0
Italia;Padova;MHERP;Dressel 6A;11.883333;45.416667;0
Italia;Oderzo;CELE;Dressel 6B;12.488056;45.78;0
Britannia;Caerwent;SER;Dressel 20;-2.766667;51.61;0
Narbonensis;Narbonne;OIVLITHEOPHIL;Pascual 1;3.008816;43.184417;0
Narbonensis;Frejus;CAMILIMELISSI;Dressel 20;6.735237;43.432858;0
Africa Proconsularis;Cartago;ALAVSO;Later;10.333333;36.866667;0
Germania Superior;Mainz;CANTONIQVIETI;Dressel 20;8.279096;49.984188;0
Lugdunensis;Mont-Beuvray;VA;Dressel 1;4.032143;46.92678;0
Italia;Ventimiglia;AP;Dressel 1C;7.6;43.783333;0
Mauretania Tingitana;Banasa;LCMY;Dressel 20;-6.115818;34.60144;0
Germania Superior;Orlen;BEL;Dressel 20;8.186805;50.181629;0
Tarraconensis;Terrassa;LMARCEL;Amphora incerta;2.016739;41.56374;0
Italia;Albinia;ARME;Dressel 1;11.25;42.5;0
Italia;Brindisi;PTOLEMA;Brindisian amphora;17.933333;40.633333;0
Narbonensis;Marseillan;PHILO;Dressel 20;3.527953;43.356182;0
Italia;Canale Giancola;SCOPA;Brindisian amphora;17.85;40.683333;0
Lugdunensis;Mont-Beuvray;CD;Dressel 1;4.032143;46.92678;0
Italia;Canale Giancola;DEMETRI;Brindisian amphora;17.85;40.683333;0
Baetica;Alcolea del Rio;PNN;Dressel 20;-5.666942;37.615058;0
Italia;Canale Giancola;VISELLI;Brindisian amphora;17.85;40.683333;0
Tarraconensis;Mercadal;SVR;Dressel 2-4;4.095166;39.98946;0
Italia;Ostia Antica;BAIS;Dressel 20;12.283333;41.75;0
Belgica;Vendeuil-Caply;PVALERIFAVSTINI;Dressel 20;2.302157;49.619303;0
Britannia;Corbridge;MLFCTL;Dressel 20;-2.016667;54.966667;0
Britannia;London;SIGNUM;Amphora incerta;-0.093145;51.514248;0
Narbonensis;Saint-Romain-en-Gal;CMARISILVANI;Dressel 20;4.860743;45.531592;0
Britannia;London;PSAVITI;Dressel 20;-0.093145;51.514248;0
Baetica;Palma del Rio;LVIBICHOMIS;Dressel 20;-5.281208;37.700239;0
Britannia;Edinburgh;MPM;Dressel 20;1.333333;51.283333;0
Narbonensis;Narbonne;A;Pascual 1;3.008816;43.184417;0
Aquitania;Bordeaux;RVFIV;Amphora incerta;-0.5805;44.840439;0
Italia;Ostia Antica;FMFP;Dressel 20;12.283333;41.75;0
Lugdunensis;Lyon?;QCR;Dressel 20;4.846711;45.748457;0
Tarraconensis;Caldes de Montbui;O;Pascual 1;2.169444;41.629167;0
Italia;Padova;ECATO;Amphora incerta;11.883333;45.416667;0
Tarraconensis;San Pedro;TRE;Lamboglia 2;-0.751789;37.802242;0
Lugdunensis;Lyon?;QLS;Dressel 20;4.846711;45.748457;0
Germania Superior;Mandeure;CHRYSANTI;Dressel 20;6.807625;47.449211;0
Tarraconensis;Reus;SILVAN;Dressel 2-4 Catalan;1.107423;41.155913;0
Baetica;Palma del Rio;BELLICIANA;Dressel 20;-5.281208;37.700239;0
Germania Superior;Mainz;MATVRI;Gauloise;8.279096;49.984188;0
Germania Superior;Mainz;AGRICOLAE;Dressel 20;8.279096;49.984188;0
Italia;Canale Giancola;SCOPAS;Brindisian amphora;17.85;40.683333;0
Narbonensis;Fos-Sur-Mer;VITAL;Dressel 2-4;4.945717;43.438569;0
Italia;Brindisi;HPAIOC;Brindisian amphora;17.933333;40.633333;0
Germania Superior;Augst;ALG;Dressel 20;7.717205;47.536818;0
Italia;Modena;IVNPATEN;Amphora incerta;10.9;44.5;0
Italia;Padova;LAB;Dressel 6B;11.883333;45.416667;0
Italia;Brindisi;MENA;Brindisian amphora;17.933333;40.633333;0
Germania Inferior;Heerlen;HISPANI;Dressel 20;5.974065;50.887775;0
Aquitania;Le Mas-d'Agenais;LVALERIVITALIS;Dressel 20;0.21869;44.41033;0
Baetica;Brenes;QVC;Dressel 20;-5.871389;37.549445;0
Tarraconensis;Ciudadela;ICFI;Signacula;3.833333;40.033333;0
Germania Superior;Vertault;MAFV;Amphora incerta;4.35139;47.916097;0
Belgica;Bavay;LEO;Dressel 20;3.796155;50.298052;0
Narbonensis;Narbonne;QCR;Dressel 20;3.008816;43.184417;0
Italia;Modena;PQSCAPVLAE;Amphora incerta;10.9;44.5;0
Africa Proconsularis;Hammamet;FAFO;Africana 2B Grande;10.616667;36.4;0
Raetia;Bregenz;O;Amphora incerta;9.766667;47.5;0
Baetica;Alcolea del Rio;DFN;Dressel 20;-5.666942;37.615058;0
Germania Superior;Frankfurt am Main;SAXOFERREO;Dressel 20;8.684167;50.11552;0
Lugdunensis;Mont-Beuvray;SC;Dressel 1;4.032143;46.92678;0
Narbonensis;Ile des Embiez;L;Dressel 2-4 Catalan;5.783295;43.075304;0
Baetica;Ecija;LIVNIMELISSI;Amphora incerta;-5.082599;37.542203;0
Italia;Finale Emilia;SIGNUM;Operculum;11.283333;44.833333;0
Italia;Brindisi;DASI;Brindisian amphora;17.933333;40.633333;0
Tarraconensis;San Pedro;VICTORIA;Lamboglia 2;-0.751789;37.802242;0
Italia;Ostia Antica;FANFORTCOLHADR;Africana 2D Grande;12.283333;41.75;0
Narbonensis;Port-Vendres;PHILO;Dressel 20;3.104371;42.517594;0
Lugdunensis;Mont-Beuvray;ANTIOROT;Dressel 1;4.032143;46.92678;0
Narbonensis;Antibes;PAR;Dressel 1B;7.127766;43.562407;0
Narbonensis;Presqu'ile de Giens;PHIL;Dressel 2-4 Catalan;6.142939;43.05939;0
Italia;Canale Giancola;ARCHELA;Brindisian amphora;17.85;40.683333;0
Germania Superior;Rheinhessen;LFC;Dressel 20;8.166667;49.833333;0
Italia;Vicenza;SYNT;Dressel 6B;11.55;45.55;0
Tarraconensis;Barcelona;PLOC;Dressel 2-4 Catalan;2.1741;41.398371;0
Raetia;Bregenz;VIRI;Dressel 20;9.766667;47.5;0
Narbonensis;Toulouse;H;Dressel 20;1.433188;43.599516;0
Italia;Ancona;ACASIC;Lamboglia 2;13.5;43.633333;0
Lugdunensis;Mont-Beuvray;EVA;Dressel 1;4.032143;46.92678;0
Italia;Brindisi;APELLAIS;Brindisian amphora;17.933333;40.633333;0
Africa Proconsularis;Sabratha;SVLTF;Africana 1B pic.;12.48845;32.793351;0
Italia;Vicenza;VIAT;Dressel 6B;11.55;45.55;0
Narbonensis;Ardeche (Alba);POROCODV;Dressel 20;4.64761;44.264945;0
Lugdunensis;Nuits-Saint-Georges;LM;Dressel 20;4.949001;47.136829;0
Italia;Canale Giancola;APOLONI;Brindisian amphora;17.85;40.683333;0
Germania Superior;Basel;D;Amphora incerta;7.573271;47.558395;0
Tarraconensis;Elche;AVIDOT;Haltern 70;-0.706103;38.264987;0
Italia;Pompeya;MACCIVSLFQ;Brindisian amphora;14.483333;40.75;0
Raetia;Gunzburg;QSRBCO;Dressel 20;10.276951;48.455989;0
Italia;Brindisi;CVEILI;Brindisian amphora;17.933333;40.633333;0
Tarraconensis;Sant Boi de Llobregat;PAE;Pascual 1;2.040791;41.342647;0
Germania Superior;Stockstadt am Main;FALBLIC;Dressel 20;9.063797;49.975833;0
Italia;Canale Giancola;VISELLI;Brindisian amphora;17.85;40.683333;0
